player,position,team,weight,usd,usd_per_troy_oz,headshot
Ben Powers,LG,Broncos,313,13000000,2848.021114965652,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/alq3xjc2d3xn2xb9iay9"
Damien Lewis,LG,Panthers,332,13250000,2736.667184671293,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhpjd2khv4txgx4qtlst"
"Jon Runyan, Jr.",LG,Giants,321,10000000,2136.1864581458162,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kauh0olqkhebxe8gf1if"
Isaac Seumalo,LG,Steelers,303,8000000,1810.4708991810087,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c5dr4qxx5vsono44tj6j"
Connor McGovern,LG,Bills,326,7450000,1567.0500323106787,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/quhuvopzzwf218gltane"
Ezra Cleveland,LG,Jaguars,311,8000000,1763.8993004882498,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixo99zhnqnqgek8wnvbr"
John Simpson,LG,Jets,330,6000000,1246.7560964814675,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdcuqnjbvqtyte2wxlyy"
Peter Skoronski,LG,Titans,313,4918330,1077.5005915668473,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rkfunqouas13nm7xbqix"
Nick Allegretti,LG,Commanders,320,5333333,1142.859683679277,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vblrphfqfohxa2hycuue"
Kenyon Green,LG,Texans,325,3988352,841.5003673854551,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/exwvyo67ysvnnoouec2g"
Zion Johnson,LG,Chargers,314,3686670,805.0981095600104,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l16gikjeqc4305fpmy1v"
Tyler Smith,LG,Cowboys,327,3347279,701.9211849941634,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2awdjvudoqfmsxyjusp"
Troy Fautanu,LG,Steelers,317,3763824,814.1683864182315,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cole Strange,LG,Patriots,305,3063993,688.8618274687204,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3bztpjhwpcz4stf3ioo"
David Edwards,LG,Bills,315,3000000,653.0627172045781,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a68dv2turtxwbaliptda"
Ben Bredeson,LG,Buccaneers,325,3000000,632.9684797521295,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnh7cytif36nslc1sz60"
Jon Feliciano,LG,49ers,323,2750000,583.8138067889224,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsf1zkh4exfukfvuwuh"
Steve Avila,LG,Rams,332,2313177,477.76570477255757,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v0pkg3zhgrvnihpq5puw"
Matthew Bergeron,LG,Falcons,318,2244621,484.0164162962831,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytzefk5fjowuhby92ivo"
Cody Whitehair,LG,Raiders,301,2500000,569.5314394225971,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rp4zb2zxkhjosnuo6zer"
Aaron Banks,LG,49ers,330,1768402,367.4609957550033,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oe8sqkw3aeh1nvfofzqk"
Dalton Risner,LG,Vikings,308,2410000,536.5503915214886,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eoq3rmcid2utuq23ixzl"
Royce Newman,LG,GB/TB,310,2250000,497.69699012768257,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyju4wztlvgoxgyd7jms"
Luke Goedeke,LG,Buccaneers,313,1544747,338.4209287138343,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pkqkhncqemqza7nrnxqy"
Brady Christensen,LG,Panthers,300,1290821,295.04547438965574,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/epvur33fad0z5oqjnj0z"
Dan Feeney,LG,Vikings,305,1800000,404.6847657431648,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwey0vlhbpz4fxq4r4ho"
Michael Deiter,LG,Commanders,310,1800000,398.15759210214605,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rr4ex2fuppsjfwga6t4z"
Nick Leverett,LG,Patriots,310,1775000,392.6276255451718,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q8dm5yrmhd5ky3vrtpc8"
Joshua Ezeudu,LG,Giants,313,1371381,300.44015728174696,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p7b21zmpoxp6hxr3uxnf"
Dylan Parham,LG,Raiders,313,1282858,281.046667038662,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqiimieepawnkpibc266"
Isaiah Adams,LG,Cardinals,315,1493695,325.15883845829745,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Zak Zinter,LG,Browns,322,1433685,305.3107244724279,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Iosua Opeta,LG,Buccaneers,301,1375000,313.24229168242846,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sv6x3qdjmyppcdza44ip"
Cody Ford,LG,Bengals,338,1350000,273.8805922004407,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvlrnep8pest5wubog4f"
Cordell Volson,LG,Bengals,315,1079220,234.93278188717494,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ieayxjp8ybitkojsygff"
Jon Gaines,LG,Cardinals,303,1143060,258.6846082522305,NA
Aaron Stinnie,LG,Giants,249,1292500,355.93885144026626,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqmyyng2jmnsttaozuno"
Michael Dunn,LG,Browns,300,1292500,295.42924669542106,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmsgidbinhl6jroszwws"
Layden Robinson,LG,Patriots,315,1218018,265.14738156136195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Lester Cotton,LG,Dolphins,335,1067500,218.50796213333777,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxp1alnahzsludk3rygo"
Luke Wattenberg,LG,Broncos,306,986929,221.16106573509703,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rwqlxxwcuure9x96shnw"
Laken Tomlinson,LG,Seahawks,330,1210000,251.4291461237626,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcc6uev4fey0zfe8urls"
Mason McCormick,LG,Steelers,315,1196224,260.4030986084431,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Nick Zakelj,LG,49ers,316,962590,208.88076677267486,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wntxy78hzqtsmn4d8wli"
Jordan McFadden,LG,Chargers,303,1038035,234.9165199789198,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iss1ypbu6ijwrhyvwh7a"
Asim Richards,LG,Cowboys,309,1021245,226.6290894379187,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/advykwubzrbtjz9ckb9l"
Chris Paul,LG,Commanders,328,941112,196.74860302119714,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr885ffyaer4nyo820dq"
Sala Aumavae-Laulu,LG,Ravens,317,1003298,217.02755329596678,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/civ7avfhqafjzhdghtae"
Jovaughn Gwyn,LG,Falcons,297,986457,227.75394049385534,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g6gk4sgxjmtwmuyy6yfj"
Andrew Vorhees,LG,Ravens,310,985528,217.99747523846878,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gj1imbni9lbpic4qcaz2"
Nick Broeker,LG,HOU/BUF,305,985525,221.57052986612916,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jghdxd1cbiub91hj86bc"
Trevor Keegan,LG,Eagles,320,1068569,228.97959481050242,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cole Van Lanen,LG,Jaguars,312,1055000,231.86866185364468,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tszfvv1sc1dq4viqjmlh"
Wesley French,LG,Colts,307,856667,191.34532335422446,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wquna8x7zxcbzccvujoo"
Elijah Klein,LG,Buccaneers,319,1039597.0000000001,223.46963752307659,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jarrett Kingston,LG,Buccaneers,305,1039597.0000000001,233.72726022905385,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
LaDarius Henderson,LG,Texans,315,1025929.0000000001,223.33199346632523,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
K.T. Leveston,LG,Rams,330,1025184.0000000001,213.02573366920947,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Kayode Awosika,LG,Lions,315,985000,214.42225881550317,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zerlb7u0vdx7zm0xbgjh"
Javion Cohen,LG,Browns,305,953333,214.3329676556825,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
X'Zauvea Gadlin,LG,Titans,320,946667,202.85767796040676,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Bill Murray,LG,Bears,280,915000,224.08214484082086,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghks8fcivmvdzdgpu2dt"
Jordan Meredith,LG,Raiders,300,915000,209.14333518476616,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ao31l26cmbljajnmrqcn"
Mike Caliendo,LG,Chiefs,301,915000,208.44850682867056,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqqcokvjnduey0dqht4c"
Michael Niese,LG,Lions,303,795000,179.91554560611274,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kmkopwzannooeccgaqwi"
Shane Lemieux,LG,Saints,316,302400,65.62040315404988,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tib2sr0owg8wvtuvu8z7"
Frank Ragnow,C,Lions,309,13500000,2995.845959991875,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mequnmjjuonmyvhuxuu2"
Creed Humphrey,C,Chiefs,320,18000000,3857.1516734895395,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ewfq7platfniohj5wycu"
Ryan Kelly,C,Colts,311,12412500,2736.8000084138,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xq2zagghtp8t2kcqsqok"
Erik McCoy,C,Saints,315,12000000,2612.2508688183125,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wgwif9k1yoanokvm1fvk"
Lloyd Cushenberry,C,Titans,315,12500000,2721.0946550190756,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuefc92wbbr4zafddrwt"
Tyler Biadasz,C,Commanders,316,10000000,2169.986876787364,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ls6xqzbvxs8pwkhwjwph"
Andre James,C,Raiders,299,8000000,1834.6912456583466,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g1fzdfbj74z9yxktrpja"
Aaron Brewer,C,Dolphins,270,7000000,1777.7818412791294,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kebpn1b4ls7vavlwxrrf"
Ethan Pocic,C,Browns,310,6000000,1327.1919736738203,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wmmfnxfib63sjmqn5z5j"
David Andrews,C,Patriots,294,6500000,1516.038450653485,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgk8dyj0opob0dgutfz6"
Ted Karras,C,Bengals,307,6000000,1340.1612763481571,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fskmnrbqlkdryfif0zlk"
Hjalte Froholdt,C,Cardinals,315,6000000,1306.1254344091562,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eizw5p0avmxd3p6svun8"
Garrett Bradbury,C,Vikings,300,5250000,1200.0027428634123,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmbztztyfblbcrdlbsez"
Mitch Morse,C,Jaguars,305,5250000,1180.3305667508973,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlmszp2z31nrt5zoew30"
Ryan Bates,C,CHI/BUF,306,4250000,952.3831292566763,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owbqkhfetonqrag6kify"
Jake Brendel,C,49ers,303,4125000,933.5240573902076,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dioorjffytobqbpkem7l"
Tyler Linderbaum,C,Ravens,302,3309574,751.4660128116243,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zq0keqt2pppvwdv0dysz"
Connor Williams,C,Seahawks,315,4000000,870.7502896061042,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vsykugap6yjkzub31y0o"
Graham Barton,C,Buccaneers,314,3506864,765.8319233574082,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Coleman Shelton,C,Bears,299,3000000,688.00921712188,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/abdpsw1gfijjrazfndrk"
Wes Schweitzer,C,Jets,314,2500000,545.9521123127445,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yx1jsxusuk83sjwlwrie"
Liam Eichenberg,C,Dolphins,302,2003620.9999999998,454.9386368323051,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkzweawndduh9gpajpxs"
Nick Harris,C,Browns,302,2395000,543.8044596325208,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dfxg2so1uwnjrrkurx5z"
Joe Tippmann,C,Jets,313,2089900.9999999998,457.85247509137156,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mfgmvbir9xtromcgmc5s"
Evan Brown,C,Cardinals,302,2350000,533.5868393053961,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8dqjwzxk3bouggbrdtg"
Cameron Jurgens,C,Eagles,304,1725756,389.26916043477274,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dky6ccvupyczsmxv2jah"
Josh Myers,C,Packers,312,1395036,306.60201948593465,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qy9bh2ybwsujmpz3orsb"
Zach Frazier,C,Steelers,310,1886054,417.19262178590054,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
John Michael Schmitz,C,Giants,301,1593334,362.9815226003858,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/viajsunbxleejrou46vu"
Trystan Colon,C,Cardinals,315,1750000,380.95325170267057,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xup6mgczzc2firyyvgnb"
Juice Scruggs,C,Texans,301,1524777,347.36337584338776,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qqrbh5rwshwoaibnwpoc"
Kendrick Green,C,HOU/PIT,315,1218941,265.34830719068856,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m9c3uathzqzsfsdpuikw"
Luke Fortner,C,Jaguars,304,1375016,310.15469388742065,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wu8g3rfox6zm5prngacm"
Ricky Stromberg,C,Commanders,306,1326021,297.1482422211923,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmu5fthghvdkwehati4j"
Drew Dalman,C,Falcons,300,1064181,243.2419274101198,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8wcgmyfatx1kpobqyxg"
Austin Schlottmann,C,Giants,300,1397500,319.42930155268925,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q5nxacq2bq7u7sadwhnw"
Lucas Patrick,C,Saints,313,1377500,301.7806989127066,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zz7z5eaqcka3wktrdfhy"
Brenden Jaimes,C,Chargers,300,949449,217.01741032550933,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g1mwcgjlxk4hri8vanm5"
Jake Andrews,C,Patriots,305,1162086,261.2658337130063,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/znbuq1lkxghrxutkcep7"
Tanor Bortolini,C,Colts,310,1199968,265.43131637757114,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Olusegun Oluwatimi,C,Seahawks,309,1039115,230.59470183088573,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/se7xvxga7as4zvc1dwwe"
Jarrett Patterson,C,Texans,306,1002494,224.64902888965705,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ouutdxlonas7uzlbbzcx"
Bradley Bozeman,C,Chargers,314,1125000,245.678450540735,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8nubzpggvr5eha7xpkx"
Alex Forsyth,C,Broncos,303,979446,221.6573100399053,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4wu45km6wurk18920hh"
Sedrick Van Pran-Granger,C,Bills,310,1093813,241.94997238334705,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Hunter Nourzad,C,Chiefs,315,1084879,236.16467585939517,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jacob Monk,C,Packers,320,1080404,231.5156720358218,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Brock Hoffman,C,Cowboys,302,927500,210.59650785351275,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tngkrkjlnze42od5bjwo"
Beaux Limmer,C,Rams,307,1039597.0000000001,232.20460706795254,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Nick Samac,C,Ravens,300,1032461.0000000001,235.9916251237146,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Michael Jurgens,C,Vikings,311,1032184.9999999999,227.58379993430796,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Matt Lee,C,Bengals,295,1030438,239.52124481369276,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Ryan Neuzil,C,Falcons,290,985000,232.90693629959824,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gatipnghfhvdbdxl62hg"
Andrew Raym,C,Panthers,309,948333,210.44885827977592,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Andrew Meyer,C,Dolphins,302,948333,215.32681194851244,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cole Spencer,C,Titans,300,946667,216.38152315776722,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Doug Kramer,C,Bears,299,915000,209.8428112221734,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hy7oslohqwgrani7y6zt"
Ryan McCollum,C,Steelers,300,915000,209.14333518476616,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h9ozxupr0vv0kkzgiqn9"
Keith Ismael,C,Cardinals,310,302400,66.89047547316054,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2nyvq01hor2zkvcmgd5"
Will Clapp,C,Bills,309,302400,67.106949503818,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fnfd1fi2ca98lzimo85z"
Sam Mustipher,C,Chargers,305,302400,67.98704064485169,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhfr2uzhc4482uq6w4t0"
Corey Levin,C,Titans,307,302400,67.54412832794712,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etztzmxf2ote8u91wcgt"
Nick Gates,C,Eagles,295,302400,70.29168609043988,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvpqpcqsk83o1tihoztw"
Trey Hill,C,Bengals,330,302400,62.836507262665954,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5kjkvmij5o1bab2xipo"
Jake Hanson,C,Jets,295,302400,70.29168609043988,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxf7pg6khfwzwmjovuna"
Chris Lindstrom,RG,Falcons,310,20500000,4534.572576718886,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njjqpjnrq2g2nxxzu76u"
Zack Martin,RG,Cowboys,308,18425000,4102.0501924412565,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c9giqcqfhdypuhzgdzv4"
Robert Hunt,RG,Panthers,322,20000000,4259.104677421162,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dfg6beceman5yspi1xmz"
Wyatt Teller,RG,Browns,315,14200000,3091.1635281016697,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebzqg7brr7stcnj5qdyp"
Quinn Meinerz,RG,Broncos,320,18000000,3857.1516734895395,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mq5miqpgdc7i5gwvdkzb"
Kevin Dotson,RG,Rams,321,16000000,3417.898333033306,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lh2fbjpgy0ywkrjij8wr"
Shaquille Mason,RG,Texans,300,11666667,2666.6728381093444,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h2j9pcx5k3kfbxgq1bb7"
Cesar Ruiz,RG,Saints,319,11000000,2364.5374243614037,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ohyhxm9glbni6f8kqsjp"
Nate Davis,RG,Bears,306,10000000,2240.9014806039445,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofywu3qirqwt0zsf2hl1"
James Daniels,RG,Steelers,295,8833333,2053.273380847631,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty"
Austin Corbett,RG,Panthers,305,8750000,1967.2176112514956,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4tsicnvnrbxievvfxe4"
Alex Cappa,RG,Bengals,305,8750000,1967.2176112514956,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/phxdwhk3wxop91v6gwur"
Brandon Scherff,RG,Jaguars,324,10000000,2116.4069539037255,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anatrup32nwke2whu7vo"
Graham Glasgow,RG,Lions,307,6666667,1489.06815928469,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxvzi4lpyaty3ritme6w"
Kevin Zeitler,RG,Lions,315,6000000,1306.1254344091562,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7m6q3fbvbot23tshcma"
Will Hernandez,RG,Cardinals,330,4500000,935.0670723611006,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v"
